,tmdb_id,soup
111,411088,drama mystery thriller spain businessman falselyaccuse uncovertruth grievefather lockedroommystery mariocasas anawagener josecoronado bárbaralennie francescorella pacotous oriolpaulo oriolpaulo oriolpaulo
112,637920,drama parentchildrelationship prisoncell remake wrongfulimprisonment baseonmovie arasbuluti̇ynemli nisasofiyaaksongur i̇lkeraksum mesutakusta yıldırayşahinler yurdaerokur mehmetadaöztekin mehmetadaöztekin mehmetadaöztekin
113,11216,drama romance parentchildrelationship italy moviebusiness kiss comeofage flashback magicrealism hauntbythepast philippenoiret jacquesperrin marcoleonardi salvatorecascio agnesenano antonellaattili giuseppetornatore giuseppetornatore giuseppetornatore
114,335,drama western smalltown lossofloveone weddingparty spaghettiwestern preservefilm claudiacardinale henryfonda jasonrobards charlesbronson gabrieleferzetti paolostoppa sergioleone sergioleone sergioleone
115,1585,drama family fantasy smalltown angel suicideattempt holiday bank greatdepression familybusiness blackandwhite alternatereality magicrealism tellinflashback highschooldance christmas jamesstewart donnareed lionelbarrymore thomasmitchell henrytravers beulahbondi frankcapra frankcapra frankcapra
116,279,history music drama composer musician marriagecrisis italy talent emperor austria murder vienna austria envy 18thcentury f.murrayabraham tomhulce elizabethberridge roydotrice simoncallow christineebersole milošforman milošforman milošforman
117,103663,drama pedophilia parentchildrelationship lie father teacher school pedophile divorce madsmikkelsen thomasbolarsen annikawedderkopp lassefogelstrøm sussewold annelouisehassing thomasvinterberg thomasvinterberg thomasvinterberg
118,508965,animation family adventure comedy fantasy friendship smalltown island holiday santaclaus cartoon reindeer toymaker christmas 19thcentury originstory goodversusevil jasonschwartzman j.k.simmons rashidajones joancusack normmacdonald willsasso sergiopablos sergiopablos sergiopablos
119,406,drama policebrutality hip-hop paris france sociallydeprivefamily ghetto malefriendship racism xenophobia dayinalife vincentcassel hubertkoundé saïdtaghmaoui abdelahmedghili solo josephmomo mathieukassovitz mathieukassovitz mathieukassovitz
120,378064,animation drama highschool friendship suicide suicideattempt deaf bully comeofage baseonmanga adultanimation womandirector signlanguage anime miyuirino saorihayami aoiyuki kenshoono yukikaneko yuiishikawa naokoyamada naokoyamada naokoyamada
121,938,western bountyhunter potsmoking ruralarea spaghettiwestern righthandman piano dollartrilogy clinteastwood leevancleef gianmariavolonté luigipistilli klauskinski josephegger sergioleone sergioleone sergioleone
122,635302,action animation adventure fantasy thriller fight magic supernatural psychology gore comeofage survival tragedy baseonmanga demon historical family mutilation adultanimation darkfantasy shounen anime natsukihanae akarikito hiroshimono yoshitsugumatsuoka satoshihino takahirosakurai haruosotozaki haruosotozaki haruosotozaki
123,11778,drama war vietnamveteran smalltown suicide vietnam post-traumaticstressdisorder(ptsd) escape pennsylvania usa saigon friend wedding antiwar revolver drunkenness robertdeniro christopherwalken johncazale johnsavage merylstreep georgedzundza michaelcimino michaelcimino michaelcimino
124,3082,comedy drama factory ambulance invention tramp greatdepression slapstickcomedy blackandwhite silentfilm charliechaplin paulettegoddard henrybergman tinysandford chesterconklin hankmann charliechaplin charliechaplin charliechaplin
125,11423,crime drama thriller assassin rape corruption police detective investigation victim baseontruestory baseonplayormusical murder serialkiller torture brutality killer neo-noir southkorea songkang-ho kimsang-kyung kimroi-ha songjae-ho byunhee-bong goseo-hee bongjoon-ho bongjoon-ho bongjoon-ho
126,290098,thriller drama romance jealousy baseonnovelorbook library pickpocket conman lesbianrelationship mansion lust lgbt 1930s lesbian kimmin-hee kimtae-ri hajung-woo chojin-woong kimhae-sook moonso-ri parkchan-wook parkchan-wook parkchan-wook
127,582,drama thriller berlin germany government corruption espionage germany coldwar blackmail sovietunion freedomofspeech interrogation surveillance heartbreak communism politicalthriller martinagedeck ulrichmühe sebastiankoch ulrichtukur thomasthieme hans-uwebauer florianhenckelvondonnersmarck florianhenckelvondonnersmarck florianhenckelvondonnersmarck
128,346,action drama epic martialart japan samurai sword peasant village loot rice fencing moralambiguity battle jidaigeki 16thcentury toshirōmifune takashishimura yoshioinaba seijimiyaguchi minoruchiaki daisukekatō akirakurosawa akirakurosawa akirakurosawa
129,1955,drama history biography baseontruestory hospital curiosity disfigurement 19thcentury anthonyhopkins johnhurt annebancroft johngielgud wendyhiller freddiejones davidlynch davidlynch davidlynch
130,239,comedy romance crime chicago illinois florida musician fakeidentity deception gayinterest mafia crossdressing blackandwhite train buddy valentine'sday doubleidentity tonycurtis jacklemmon marilynmonroe georgeraft pato’brien joee.brown billywilder billywilder billywilder
131,914,comedy war amnesia nazi hairdresser propaganda worldwari dictator fascism worldwarii nationalsocialism nationalsocialistparty satire speech blackandwhite barbershop antiwar fictitiouscountry charliechaplin paulettegoddard jackoakie reginaldgardiner henrydaniell billygilbert charliechaplin charliechaplin charliechaplin
132,872,comedy romance musical partner filminfilm hollywood broadway flapper silentfilmstar 1920s oldhollywood danceintherain genekelly donaldo'connor debbiereynolds jeanhagen millardmitchell cydcharisse stanleydonen stanleydonen stanleydonen
133,600354,drama london england lossofsenseofreality flat dementia mistakenidentity alzheimer'sdisease baseonplayormusical oldman memoryloss fatherdaughterrelationship anthonyhopkins oliviacolman markgatiss oliviawilliams imogenpoots rufussewell florianzeller florianzeller florianzeller
134,490,fantasy drama witch dyinganddeath blacksmith countryside allegory artist symbolism senseoflife grimreaper blackandwhite demon middleage(476-1453) playchess criterion deathpersonify deathincarnate 14thcentury maxvonsydow bengtekerot gunnarbjörnstrand nilspoppe bibiandersson ingalandgré ingmarbergman ingmarbergman ingmarbergman
135,975,drama war history army france baseonnovelorbook general germany worldwari patriotism cowardice idealism idealist blackandwhite soldier antiwar 1910 fightthesystem kirkdouglas ralphmeeker adolphemenjou georgemacready waynemorris richardanderson stanleykubrick stanleykubrick stanleykubrick
136,555604,animation fantasy drama family baseonnovelorbook italy fascism greed woodcutter musical puppet stopmotion darkfantasy duringcreditsstinger 1940 liveactionremake pinocchio gregorymann ewanmcgregor davidbradley christophwaltz tildaswinton ronperlman guillermodeltoro guillermodeltoro guillermodeltoro
137,3175,drama romance war epic baseonnovelorbook gambling fencing palace britisharmy debt duel ireland 18thcentury pistolduel ryano'neal marisaberenson patrickmagee hardykrüger dianakörner gayhamilton stanleykubrick stanleykubrick stanleykubrick
138,265177,drama canada parentchildrelationship karaoke dysfunctionalfamily comeofage singlemother juveniledelinquent mentalillness dreamsequence institutionalization oedipuscomplex mothersonrelationship annedorval antoineolivierpilon suzanneclément alexandregoyette michèlelituac vivianepacal xavierdolan xavierdolan xavierdolan
139,19,drama sciencefiction future classsociety manvsmachine undergroundworld baseonnovelorbook inventor dystopia madscientist steampunk grimreaper robot destruction silentfilm expressionism sevendeadlysin depravity germanexpressionism gustavfröhlich brigittehelm alfredabel rudolfklein-rogge theodorloos fritzrasp fritzlang fritzlang fritzlang
140,843,drama romance adultery newspaper secretlove martialart lovesickness husbandwiferelationship china marriagecrisis singapore forbidlove neighbor author extramaritalaffair 1960 tonyleungchiu-wai maggiecheung rebeccapan kellylaichen siuping-lam chintsi-ang wongkar-wai wongkar-wai wongkar-wai
141,46738,drama war mystery prison rape middleeast militia orphanage swimmingpool massacre twin lubnaazabal mélissadésormeaux-poulin maximgaudette rémygirard allenaltman abdelghafourelaaziz denisvilleneuve denisvilleneuve denisvilleneuve
142,521,thriller crime adultery london england jealousy blackmail detective marriage letter love murder theft murderplot restrictset theperfectmurder theperfectcrime raymilland gracekelly robertcummings johnwilliams anthonydawson leobritt alfredhitchcock alfredhitchcock alfredhitchcock
143,9277,comedy crime drama bet chicago illinois repayment conman mafiaboss heist caper 1930s paulnewman robertredford robertshaw charlesdurning raywalston eileenbrennan georgeroyhill georgeroyhill georgeroyhill
144,599,drama newyear'seve jealousy lossofsenseofreality screenwriter butler delusion filmnoir hollywood losangeles california blackandwhite madness silentfilmstar keepman williamholden gloriaswanson erichvonstroheim nancyolson fredclark lloydgough billywilder billywilder billywilder
145,696374,romance drama melaniezanetti giulioberruti kurtmckinney agnesalbright margauxbrooke nedvanzandt toscamusk toscamusk toscamusk
146,339877,animation drama mystery history investigation letter painter bully adultanimation 19thcentury douglasbooth robertgulaczyk eleanortomlinson helenmccrory saoirseronan chriso'dowd dkwelchman dkwelchman dkwelchman
147,10494,animation thriller japan paranoia stalker celebrity singer fame femaleprotagonist psychologicalthriller mentalillness madness splitpersonality adultanimation anime junkoiwao ricamatsumoto shihoniiyama masaakiokura shinpachitsuji emikofurukawa satoshikon satoshikon satoshikon
148,531428,drama romance island arrangemarriage painter lesbianrelationship perioddrama lesbiansex lgbt 18thcentury womandirector lesbian noémiemerlant adèlehaenel luànabajrami valeriagolino christelbaras armandeboulanger célinesciamma célinesciamma célinesciamma
149,762975,romance drama sofiacarson nicholasgalitzine johnharlankim chosenjacobs anthonyippolito lindenashby elizabethallenrosenbaum elizabethallenrosenbaum elizabethallenrosenbaum
150,7347,drama action crime drugdealer policebrutality slum warondrug drugtrafficking riodejaneiro lawenforcement wagnermoura caiojunqueira andréramiro milhemcortaz fernandamachado mariaribeiro josépadilha josépadilha josépadilha
151,5156,drama rome italy italian society rideabicycle thief unemployment realism lambertomaggiorani enzostaiola lianellacarell elenaaltieri ginosaltamerenda giuliochiari vittoriodesica vittoriodesica vittoriodesica
152,110420,animation family drama fantasy forest deathoffather growup ruralarea werewolf singlemother adultanimation werewolfchild anime mothersonrelationship motherdaughterrelationship brothersisterrelationship harukuroki yukitonishii aoimiyazaki takaoosawa momokaohno amonkabe mamoruhosoda mamoruhosoda mamoruhosoda
153,10376,drama music ship ocean musical childprodigy fondle timroth pruitttaylorvince mélaniethierry billnunn gabrielelavia clarencewilliamsiii giuseppetornatore giuseppetornatore giuseppetornatore
154,422,drama dieanddeath adultery individual unsociability suicideattempt moviebusiness allegory difficultchildhood blackandwhite extramaritalaffair marcellomastroianni anoukaimée sandramilo claudiacardinale rossellafalk barbarasteele federicofellini federicofellini federicofellini
155,1010581,drama romance femaleprotagonist stepsister nicolewallace gabrielguevara martahazas ivánsánchez evaruiz víctorvarona domingogonzález domingogonzález domingogonzález
