tmdb_id,score_imdb,title,genres,poster_path,year,keywords,cast,director,watch_providers
9509,6.803005781763011,Man on Fire,"Action, Drama, Thriller",/v8H6dPqXhHWW137ubxqD4HdHTib.jpg,2004,"cia, mexico, mexico city, mexico, based on novel or book, kidnapping, bodyguard, diary, bible, remake, stuffed animal, revenge, cell phone, alcoholic, grenade launcher, child kidnapping, bloodshed, swim meet, corrupt cop","Denzel Washington, Dakota Fanning, Christopher Walken, Radha Mitchell, Marc Anthony, Giancarlo Giannini, Mickey Rourke, Rachel Ticotin, Roberto Sosa, Jesús Ochoa",Tony Scott,"8, 1796"
22803,6.80191155940863,Law Abiding Citizen,"Drama, Crime, Thriller",/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,2009,"prison, assassin, philadelphia, pennsylvania, bomb, secret passage, deal, investigation, explosion, justice, criminal mastermind, district attorney, courtroom, rape and revenge, vigilantism, vigilante justice","Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Brooke Stacy Mills",F. Gary Gray,1967
60308,6.801808352510093,Moneyball,Drama,/myRHYxfLpgwwRd13kcrRqxG6jAj.jpg,2011,"underdog, california, sports, 1970s, baseball, based on true story, oakland, california, job transfer, oakland athletics, franchise, talent manager, statistics, 1980s, 2000s, mlb","Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright, Chris Pratt, Stephen Bishop, Reed Diamond, Brent Jennings, Ken Medlock, Tammy Blanchard",Bennett Miller,"8, 1796"
377,6.801705038010969,A Nightmare on Elm Street,Horror,/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,1984,"dream, nightmare, sadism, psychopath, sleep, child murder, supernatural, ohio, murder, slasher, trapped, alcoholic, boiler room, booby trap, disfigurement, medical test, nightmare becomes reality, supernatural horror","Heather Langenkamp, John Saxon, Ronee Blakley, Amanda Wyss, Jsu Garcia, Johnny Depp, Robert Englund, Charles Fleischer, Joseph Whipp, Lin Shaye",Wes Craven,
1581,6.801463551453223,The Holiday,"Comedy, Romance",/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg,2006,"london, england, holiday, movie business, christmas party, country house, surrey, los angeles, california, multiple storylines, woman director, christmas, house swapping","Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Eli Wallach, Edward Burns, Rufus Sewell, Miffy Englefield, Emma Pritchard, Sarah Parish",Nancy Meyers,"8, 119, 381, 1796, 531, 582, 1853"
6114,6.801359877067558,Bram Stoker's Dracula,"Romance, Horror",/scFDS0U5uYAjcVTyjNc7GmcZw1q.jpg,1992,"adultery, london, england, transylvania, vampire, bite, camping, maze, remake, rough sex, wake, religious conflict, correspondence, 19th century, 15th century","Gary Oldman, Winona Ryder, Keanu Reeves, Anthony Hopkins, Sadie Frost, Cary Elwes, Richard E. Grant, Billy Campbell, Tom Waits, Monica Bellucci",Francis Ford Coppola,
8321,6.801290700636101,In Bruges,"Comedy, Drama, Crime",/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,2008,"drug dealer, hitman, tourist, bruges, belgium, church, guilt, death, town square, vietnamese, canadian stereotype, neo-noir, christmas","Colin Farrell, Brendan Gleeson, Ralph Fiennes, Clémence Poésy, Thekla Reuten, Jordan Prentice, Elizabeth Berrington, Jérémie Renier, Mark Donovan, Eric Godon",Martin McDonagh,
10112,6.801221476006466,The Aristocats,"Animation, Comedy, Family, Adventure",/aOWs5XMJEABN6SKCTJBCoeD1kCA.jpg,1970,"paris, france, return, butler, suspension, inheritance, cartoon cat, kitten, 1910s, cartoon goose","Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers, Paul Winchell, Lord Tim Hudson, Vito Scotti, Thurl Ravenscroft, Dean Clark, Liz English",Wolfgang Reitherman,337
297,6.801082881951041,Meet Joe Black,"Fantasy, Drama, Romance",/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,1998,"life and death, broken engagement, love at first sight, fireworks, religion and supernatural, based on play or musical, fate, teenage crush, doctor, millionaire, death personified, death incarnate, angel of death, encontro marcado","Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber, Marcia Gay Harden, Jeffrey Tambor, June Squibb, Gene Canfield, Suzanne Hevner, Stephen Adly Guirgis",Martin Brest,"381, 531, 1853"
23168,6.800387002580571,The Town,"Crime, Drama, Thriller",/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,2010,"drug dealer, based on novel or book, ambulance, boston, massachusetts, money laundering, bank manager, massachusetts, florist, flower shop, stolen money, hold-up robbery, volunteer, heist, friends, boston garden, police chase, best friend, bank robbery, car fire, fenway park","Ben Affleck, Jeremy Renner, Rebecca Hall, Jon Hamm, Blake Lively, Slaine, Pete Postlethwaite, Owen Burke, Titus Welliver, Chris Cooper",Ben Affleck,
10545,6.800142293126642,The Hunchback of Notre Dame,"Drama, Animation, Family",/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,1996,"dance, paris, france, based on novel or book, judge, sword, obsession, mockery, ugliness, cathedral, musical, fool, bell, religion, orphan, army captain, festival, angry mob, notre dame cathedral, witch hunt, 15th century","Tom Hulce, Demi Moore, Heidi Mollenhauer, Tony Jay, Kevin Kline, Charles Kimbrough, Mary Wickes, Jane Withers, Jason Alexander, Paul Kandel",Gary Trousdale,337
5548,6.799615890035667,RoboCop,"Action, Thriller, Science Fiction",/hHtOgGb3NihlyRATHlKPaFApbrd.jpg,1987,"experiment, cyborg, crime fighter, dystopia, giant robot, evil corporation, cyberpunk, detroit, michigan, law enforcement, gentrification, corrupt system, megacorporation","Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox, Kurtwood Smith, Miguel Ferrer, Robert DoQui, Ray Wise, Felton Perry, Paul McCrane",Paul Verhoeven,119
324849,6.7990513283594165,The Lego Batman Movie,"Animation, Action, Comedy, Family",/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,2017,"superhero, based on comic, based on toy, spin off, super power, dead parents, lego, lgbt interest","Will Arnett, Zach Galifianakis, Michael Cera, Rosario Dawson, Ralph Fiennes, Jenny Slate, Mariah Carey, Channing Tatum, Billy Dee Williams, Hector Elizondo",Chris McKay,"119, 381, 56, 685"
385687,6.7990513283594165,Fast X,"Action, Crime, Thriller",/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023,"sequel, revenge, betrayal, racing, family, cliffhanger, cars","Vin Diesel, Michelle Rodriguez, Tyrese Gibson, Ludacris, John Cena, Nathalie Emmanuel, Jordana Brewster, Sung Kang, Jason Momoa, Scott Eastwood",Louis Leterrier,381
11360,6.798945118702101,Dumbo (1941),"Animation, Family",/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,1941,"mother, dream, nightmare, suffering, circus, clown, ear, musical, crow, affection, storch, big ears, cartoon mouse, cartoon elephant","Edward Brophy, Margaret Wright, Verna Felton, Sarah Selby, Noreen Gammill, Dorothy Scott, Herman Bing, Cliff Edwards, Jim Carmichael, Nick Stewart",Samuel Armstrong,337
508947,6.798305495537845,Turning Red,"Animation, Family, Comedy, Fantasy",/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022,"friendship, canada, concert, temple, shapeshifting, toronto, canada, coming of age, teenage girl, female protagonist, east asian lead, animal, domineering mother, perfectionist, aftercreditsstinger, chinese canadian, woman director, ancestor, boy band, mother daughter relationship, red panda","Rosalie Chiang, Sandra Oh, Ava Morse, Hyein Park, Maitreyi Ramakrishnan, Orion Lee, Wai Ching Ho, Tristan Allerick Chen, James Hong, Lori Tan Chinn",Domee Shi,337
1491,6.796797096466012,The Illusionist,"Fantasy, Drama, Thriller, Romance",/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg,2006,"princess, magic, rivalry, love, vienna, austria, super power, crown prince, duchess, childhood sweetheart","Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell, Eddie Marsan, Aaron Taylor-Johnson, Eleanor Tomlinson, Jake Wood, Tom Fisher, Karl Johnson",Neil Burger,119
310307,6.795924981000201,The Founder,"Drama, History",/8gLIksu5ggdfBL1UbeTeonHquxl.jpg,2016,"greed, ambition, biography, family business , based on true story, salesman, corporate greed, fast food, corporate power, franchise, 1950s, burger, mcdonald's","Michael Keaton, Nick Offerman, John Carroll Lynch, Linda Cardellini, B.J. Novak, Laura Dern, Justin Randell Brooke, Kate Kneeland, Patrick Wilson, Griff Furst",John Lee Hancock,
2118,6.795888480370797,L.A. Confidential,"Crime, Mystery, Thriller",/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,1997,"corruption, based on novel or book, call girl, shotgun, detective, femme fatale, domestic violence, whodunit, corpse, district attorney, movie star, good cop bad cop, neo-noir, 1950s","Russell Crowe, Guy Pearce, Kevin Spacey, Kim Basinger, Danny DeVito, James Cromwell, David Strathairn, Ron Rifkin, Matt McCoy, Paul Guilfoyle",Curtis Hanson,"337, 11, 201, 1870"
9377,6.795339399883989,Ferris Bueller's Day Off,Comedy,/9LTQNCvoLsKXP0LtaKAaYVtRaQL.jpg,1986,"chicago, illinois, high school, independence, coming of age, breaking the fourth wall, teen movie, fantasy sequence, car theft, skipping school, aftercreditsstinger, duringcreditsstinger, truancy, day in a life, 1980s, teenager","Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Ben Stein",John Hughes,"381, 138, 1734, 531, 582, 1853, 1967"
399174,6.794528716916298,Isle of Dogs,"Adventure, Comedy, Animation",/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,2018,"island, japan, stop motion, dog, garbage dump, pets","Bryan Cranston, Koyu Rankin, Bob Balaban, Edward Norton, Bill Murray, Jeff Goldblum, Kunichi Nomura, Fisher Stevens, Akira Takayama, Greta Gerwig",Wes Anderson,337
563,6.792850334680182,Starship Troopers,"Adventure, Action, Thriller, Science Fiction",/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg,1997,"spacecraft, space marine, army, moon, based on novel or book, asteroid, intelligence, dystopia, buenos aires, argentina, space battle, satire, giant insect, creature, soldier, drill instructor, military, bugs","Casper Van Dien, Dina Meyer, Denise Richards, Jake Busey, Neil Patrick Harris, Clancy Brown, Michael Ironside, Patrick Muldoon, Seth Gilliam, Rue McClanahan",Paul Verhoeven,337
7485,6.792699817212193,Shooter,"Action, Drama, Mystery, Thriller, Crime",/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg,2007,"sniper, philadelphia, pennsylvania, assassination, based on novel or book, kidnapping, fbi, senator, kentucky, president, tennessee, on the run, conspiracy, sniper rifle, gunsmith, ex-marine, u.s. marine, virginia, set up, mountain cabin, military veteran, framed for murder, archbishop, ex military, war widow, army colonel, manhunt, living off the grid, death of friend, fbi agent, bozeman montana, gunnery sergeant, wyoming, fugitive suspect, assassination plot, marine sniper, spotter","Mark Wahlberg, Michael Peña, Danny Glover, Ned Beatty, Kate Mara, Elias Koteas, Rhona Mitra, Rade Šerbedžija, Jonathan Walker, Louis Ferreira",Antoine Fuqua,"381, 138, 1734, 531, 582, 1853, 1967"
2109,6.792549080849504,Rush Hour,"Action, Comedy, Crime",/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,1998,"martial arts, fbi, two man army, chinese mafia, los angeles, california, east asian lead, buddy cop, consul, crime lord, art treasures, child kidnapping, duringcreditsstinger, action hero","Jackie Chan, Chris Tucker, Tom Wilkinson, Philip Baker Hall, Elizabeth Peña, Chris Penn, Mark Rolston, Tzi Ma, Rex Linn, Ken Leung",Brett Ratner,
503919,6.791601989363244,The Lighthouse,"Drama, Fantasy, Thriller",/4SC4cyzHWWzDEdszdxHYPWd32YH.jpg,2019,"island, nightmare, isolation, mermaid, hallucination, lighthouse, lighthouse keeper   , gay interest, storm, male masturbation, new england, madness, drunkenness, 19th century, isolated island, one location, two-hander","Robert Pattinson, Willem Dafoe, Valeriia Karaman, Logan Hawkes, Kyla Nicolle, Shaun Clarke, Pierre Richard, Preston Hudson, Jeff Cruts",Robert Eggers,
675353,6.791487756943747,Sonic the Hedgehog 2,"Action, Adventure, Family, Comedy",/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022,"mad scientist, sequel, revenge, based on video game, duringcreditsstinger, hedgehog, live action and animation","Ben Schwartz, James Marsden, Tika Sumpter, Colleen O'Shaughnessey, Idris Elba, Jim Carrey, Natasha Rothwell, Adam Pally, Shemar Moore, Lee Majdoub",Jeff Fowler,"381, 531, 582, 1853"
1265,6.790684610006076,Bridge to Terabithia,"Adventure, Drama, Family",/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,2007,"friendship, sibling relationship, bullying, neighbor, school, drawing, based on children's book, school bus, creek, clubhouse, reality vs fantasy, outsider, fantasy world, overflowing with imagination","Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick, Bailee Madison, Kate Butler, Devon Wood, Emma Fenton, Grace Brannigan, Latham Gaines",Gábor Csupó,119
433,6.7896040733320655,Mary Poppins,"Comedy, Family, Fantasy",/1DjJh0vwGwi6KugPZfDiliO25XP.jpg,1964,"london, england, sibling relationship, based on novel or book, parent child relationship, magic, famous score, nanny, musical, family, kite flying, live action and animation, 1910s, chimney sweep, suffragettes","Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley, Karen Dotrice, Matthew Garber, Elsa Lanchester, Reta Shaw, Arthur Treacher",Robert Stevenson,337
1830,6.789137563516837,Lord of War,"Crime, Drama, Thriller",/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg,2005,"hotel, new york city, civil war, dictator, cold war, drug addiction, cocaine, warlord, car bomb, arms dealer, based on true story, interpol, prostitution, liberia","Nicolas Cage, Bridget Moynahan, Jared Leto, Ethan Hawke, Eamonn Walker, Ian Holm, Sammi Rotibi, Tanit Phoenix, Shake Tukhmanyan, Jared Burke",Andrew Niccol,
14306,6.787646537728531,Marley & Me,"Comedy, Family",/pnB6hjTKylb0Ve2nUWt16gzkErr.jpg,2008,"journalist, based on novel or book, puppy, love, dog, duringcreditsstinger, pets, columnist, animal lead, pet ownership","Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner, Alan Arkin, Nathan Gamble, Haley Bennett, Haley Higgins, Ann Dowd, Clarke Peters",David Frankel,"337, 8, 1796"
473033,6.787567478360596,Uncut Gems,"Drama, Thriller, Crime",/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,2019,"bet, infidelity, new york city, gambling, auction, ethiopia, dark comedy, basketball, money, art house, debt, apartment building, opal, pawnshop, character study, jeweler, city life, neo-noir, independent film, black opal","Adam Sandler, LaKeith Stanfield, Julia Fox, Kevin Garnett, Idina Menzel, Eric Bogosian, Judd Hirsch, Keith William Richards, Mike Francesa, Jonathan Aranbayev",Josh Safdie,"8, 1796"
756999,6.787329946655445,The Black Phone,"Horror, Thriller",/lr11mCT85T1JanlgjMuhs9nMht4.jpg,2022,"mask, small town, child abuse, dream, sibling relationship, kidnapping, sadistic, 1970s, supernatural, cellar, colorado, bullying, basement, serial killer, based on short story, alcoholic father, child kidnapping","Mason Thames, Ethan Hawke, Madeleine McGraw, Jeremy Davies, E. Roger Mitchell, Troy Rudeseal, James Ransone, Miguel Cazarez Mora, Rebecca Clarke, J. Gaven Wilde",Scott Derrickson,"8, 1796"
504608,6.787091883162896,Rocketman,"Music, Drama",/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,2019,"london, england, drug abuse, pop star, 1970s, musical, biography, based on true story, alcoholism, singer, rock music, los angeles, california, pianist, lgbt, rise to fame, 1960s, gay theme","Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones, Steven Mackintosh, Tom Bennett, Matthew Illesley, Kit Connor, Charlie Rowe",Dexter Fletcher,
152584,6.7863344867540025,Blue Is the Warmest Color,"Romance, Drama",/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg,2013,"homophobia, self-discovery, coming of age, love, lesbian relationship, sexual attraction, based on graphic novel, high school student, sexual desire, teenage sexuality, lgbt, sexual awakening, literary adaptation, social class, french cinema, lille, france, self exploration, erotic, lesbian, age-gap relationship, teenager","Adèle Exarchopoulos, Léa Seydoux, Salim Kéchiouche, Aurélien Recoing, Catherine Salée, Benjamin Siksou, Mona Walravens, Jérémie Laheurte, Alma Jodorowsky, Anne Loiret",Abdellatif Kechiche,381
7980,6.785853348424305,The Lovely Bones,"Fantasy, Drama",/sn0iDphRxQ7I6aLd9igIgACITak.jpg,2009,"rape, based on novel or book, afterlife, loss of loved one, tree, 1970s, serial killer, corpse, pedophile, teenage love, grieving, childhood sexual abuse, based on young adult novel","Saoirse Ronan, Mark Wahlberg, Rachel Weisz, Susan Sarandon, Stanley Tucci, Rose McIver, Michael Imperioli, Carolyn Dando, Christian Ashdale, Reece Ritchie",Peter Jackson,"381, 531, 582, 1853"
9802,6.785853348424305,The Rock,"Action, Adventure, Thriller",/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1996,"war veteran, san francisco, california, fbi, mercenary, gas attack, alcatraz prison, prison escape, shootout, u.s. navy seal, terrorism, british spy, chemist, commando, hostage situation, tourist attraction, u.s. marine, military, island prison, tourists in peril, nerve gas, disillusioned, terrorist threat, chemical weapon, fbi agent, chemical warfare, navy seals","Sean Connery, Nicolas Cage, Ed Harris, John Spencer, David Morse, William Forsythe, Michael Biehn, Vanessa Marcil, John C. McGinley, Gregory Sporleder",Michael Bay,337
9023,6.785571682403819,Spirit: Stallion of the Cimarron,"Animation, Adventure, Comedy, Family, Drama",/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,2002,"freedom, mustang, rivalry, wildlife, animal, cavalry, indian war, eyebrow, wild horse, pets","Matt Damon, James Cromwell, Charles Napier, Robert Cait, Richard McGonagle, Donald Fullilove, Daniel Studi, Chopper Bernet, Jeff LeBeau, John Rubano",Kelly Asbury,
1878,6.785450741446347,Fear and Loathing in Las Vegas,"Adventure, Drama, Comedy",/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,1998,"casino, based on novel or book, 1970s, dark comedy, lsd, hallucination, fake identity, surrealism, road trip, lawyer, hitchhiker, las vegas, drugs, buddy, desert, gonzo journalist, cadillac convertible, police convention, cult film","Johnny Depp, Benicio del Toro, Tobey Maguire, Michael Lee Gogin, Larry Cedar, Brian Le Baron, Katherine Helmond, Michael Warwick, Craig Bierko, Tyde Kierney",Terry Gilliam,"381, 531, 582, 1853"
824,6.784356102372095,Moulin Rouge!,"Drama, Romance, Music",/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,2001,"paris, france, nightclub, fairy, courtesan, duke, musical, poet, terminal illness, love, writer, prostitution, death, illness, tuberculosis, bohemian, dance hall, 19th century, 1900s, belle epoque, dying in arms, jukebox musical","Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent, Richard Roxburgh, Garry McDonald, Jacek Koman, Matthew Whittet, Kerry Walker, Caroline O'Connor",Baz Luhrmann,337
