tmdb_id,score_imdb,title,genres,vote_average,vote_count,poster_path,year,title_fr,keywords,cast,director,watch_providers
1265,6.833211443177318,Bridge to Terabithia (2007),"Adventure, Drama, Family",7.304,4572,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,2007,Le Secret de Térabithia (2007),"friendship, sibling relationship, bullying, neighbor, school, drawing, based on children's book, nostalgic, school bus, creek, clubhouse, reality vs fantasy, outsider, fantasy world, overflowing with imagination","Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick, Bailee Madison, Kate Butler, Devon Wood, Emma Fenton, Grace Brannigan, Latham Gaines",Gábor Csupó,
1830,6.832897399575694,Lord of War (2005),"Crime, Drama, Thriller",7.31,4562,/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg,2005,Lord of War (2005),"hotel, new york city, civil war, dictator, cold war, drug addiction, cocaine, warlord, car bomb, arms dealer, based on true story, interpol, prostitution, liberia","Nicolas Cage, Bridget Moynahan, Jared Leto, Ethan Hawke, Eamonn Walker, Ian Holm, Sammi Rotibi, Tanit Phoenix, Shake Tukhmanyan, Jared Burke",Andrew Niccol,
10865,6.832329130766391,Atlantis: The Lost Empire (2001),"Animation, Family, Adventure, Science Fiction",7.006,4544,/rdCyK9hgoA2vYrLtVFpDc3KWBaC.jpg,2001,"Atlantide, l'empire perdu (2001)","sea, submarine, mediterranean, atlantis, expedition, museum, cartoon, villain, steampunk, underwater, sea monster, adventurer, ancient civilization, journey, 1910s, dieselpunk","Michael J. Fox, Cree Summer, James Garner, Claudia Christian, Phil Morris, Leonard Nimoy, John Mahoney, Corey Burton, Don Novello, Jacqueline Obradors",Gary Trousdale,337
473033,6.831565399344565,Uncut Gems (2019),"Drama, Thriller, Crime",7.2,4520,/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,2019,Uncut Gems (2019),"bet, infidelity, new york city, gambling, auction, ethiopia, dark comedy, basketball, money, art house, debt, apartment building, opal, pawnshop, character study, jeweler, city life, neo-noir, independent film, black opal","Adam Sandler, LaKeith Stanfield, Julia Fox, Kevin Garnett, Idina Menzel, Eric Bogosian, Judd Hirsch, Keith William Richards, Mike Francesa, Jonathan Aranbayev",Josh Safdie,"8, 1796"
433,6.831373378139181,Mary Poppins (1964),"Comedy, Family, Fantasy",7.6,4514,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,1964,Mary Poppins (1964),"london, england, sibling relationship, based on novel or book, parent child relationship, magic, famous score, nanny, musical, family, kite flying, live action and animation, 1910s, chimney sweep, suffragettes, wonder, playful, lighthearted, joyous, whimsical, adoring, awestruck, cheerful, joyful, optimistic, sympathetic, vibrant","Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley, Karen Dotrice, Matthew Garber, Elsa Lanchester, Arthur Treacher, Reginald Owen",Robert Stevenson,337
9802,6.830147002707466,The Rock (1996),"Action, Adventure, Thriller",7.1,4476,/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1996,Rock (1996),"war veteran, san francisco, california, fbi, mercenary, gas attack, alcatraz prison, prison escape, shootout, u.s. navy seal, terrorism, british spy, chemist, commando, hostage situation, tourist attraction, u.s. marine, military, island prison, tourists in peril, nerve gas, disillusioned, terrorist threat, chemical weapon, fbi agent, chemical warfare, navy seals","Sean Connery, Nicolas Cage, Ed Harris, John Spencer, David Morse, William Forsythe, Michael Biehn, Vanessa Marcil, John C. McGinley, Gregory Sporleder",Michael Bay,337
504608,6.829951731969057,Rocketman (2019),"Music, Drama",7.324,4470,/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,2019,Rocketman (2019),"london, england, drug abuse, pop star, 1970s, musical, biography, based on true story, alcoholism, singer, rock music, los angeles, california, pianist, lgbt, rise to fame, 1960s, gay theme","Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones, Steven Mackintosh, Tom Bennett, Matthew Illesley, Kit Connor, Charlie Rowe",Dexter Fletcher,"8, 1796"
14306,6.829756011729621,Marley & Me (2008),"Comedy, Family",7.203,4464,/pnB6hjTKylb0Ve2nUWt16gzkErr.jpg,2008,Marley & moi (2008),"journalist, based on novel or book, puppy, love, dog, duringcreditsstinger, pets, columnist, animal lead, pet ownership, comforting","Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner, Alan Arkin, Nathan Gamble, Haley Bennett, Haley Higgins, Ann Dowd, Clarke Peters",David Frankel,"337, 8, 1796"
152584,6.829100344530429,Blue Is the Warmest Color (2013),"Romance, Drama",7.088,4444,/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg,2013,Blue Is the Warmest Color (2013),"homophobia, self-discovery, coming of age, love, lesbian relationship, sexual attraction, based on graphic novel, high school student, sexual desire, teenage sexuality, lgbt, sexual awakening, literary adaptation, social class, french cinema, lille, france, self exploration, erotic, lesbian, age-gap relationship, teenager","Adèle Exarchopoulos, Léa Seydoux, Salim Kéchiouche, Aurélien Recoing, Catherine Salée, Benjamin Siksou, Mona Walravens, Jérémie Laheurte, Alma Jodorowsky, Anne Loiret",Abdellatif Kechiche,1967
7980,6.828869666244988,The Lovely Bones (2009),"Fantasy, Drama",7.075,4437,/sn0iDphRxQ7I6aLd9igIgACITak.jpg,2009,Lovely Bones (2009),"rape, based on novel or book, afterlife, loss of loved one, tree, 1970s, serial killer, corpse, pedophile, teenage love, grieving, childhood sexual abuse, based on young adult novel","Saoirse Ronan, Mark Wahlberg, Rachel Weisz, Susan Sarandon, Stanley Tucci, Rose McIver, Michael Imperioli, Carolyn Dando, Christian Ashdale, Reece Ritchie",Peter Jackson,
1700,6.828539043498167,Misery (1990),"Drama, Thriller",7.756,4427,/23Y65uWaVMpqfbZTN3CT0aei4D5.jpg,1990,Misery (1990),"based on novel or book, nurse, psychopath, colorado, car crash, author, slasher, psychological thriller, torture, obsessed fan, blizzard, bedridden, female psychopath","James Caan, Kathy Bates, Richard Farnsworth, Frances Sternhagen, Lauren Bacall, Graham Jarvis, Jerry Potter, Thomas Brunelle, June Christopher, Julie Payne",Rob Reiner,"381, 588"
1878,6.828505910946186,Fear and Loathing in Las Vegas (1998),"Adventure, Drama, Comedy",7.21,4426,/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg,1998,Las Vegas Parano (1998),"journalist, casino, based on novel or book, 1970s, paranoia, cocaine, dark comedy, lsd, hallucination, fake identity, surrealism, road trip, lawyer, hitchhiker, las vegas, drugs, buddy, desert, gonzo journalist, cadillac convertible, police convention, psychedelia, hotel suite","Johnny Depp, Benicio del Toro, Tobey Maguire, Michael Lee Gogin, Larry Cedar, Brian Le Baron, Katherine Helmond, Michael Warwick, Craig Bierko, Tyde Kierney",Terry Gilliam,
446354,6.828406436416572,The Post (2017),"Drama, History",7.001,4423,/h4XG3g6uMMPIBPjAoQhC2QIMdkl.jpg,2017,Pentagon Papers (2017),"vietnam war, newspaper, journalist, washington dc, usa, politics, 1970s, journalism, biography, based on true story, richard nixon, pentagon papers, government cover-up, publisher, political thriller","Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk, Tracy Letts, Bradley Whitford, Bruce Greenwood, Matthew Rhys, Alison Brie, Carrie Coon",Steven Spielberg,"8, 1796"
615,6.82797404325383,The Passion of the Christ (2004),Drama,7.504,4410,/v9f9MMrq2nGQrN7cHnQRmEq9lSE.jpg,2004,La Passion du Christ (2004),"mission, suffering, roman empire, christianity, jewry, roman, crucifixion, apostle, last supper, bible, satan, easter, torture, brutality, jesus christ, christian film, aramaic, ancient language film","Jim Caviezel, Maia Morgenstern, Christo Jivkov, Francesco De Vito, Monica Bellucci, Mattia Sbragia, Toni Bertorelli, Luca Lionello, Hristo Shopov, Claudia Gerini",Mel Gibson,
9023,6.827773741344171,Spirit: Stallion of the Cimarron (2002),"Animation, Adventure, Comedy, Family, Drama, Western, Romance",7.691,4404,/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,2002,"Spirit, l'étalon des plaines (2002)","freedom, mustang, rivalry, wildlife, animal, cavalry, indian war, eyebrow, wild horse, pets","Matt Damon, James Cromwell, Charles Napier, Robert Cait, Richard McGonagle, Donald Fullilove, Daniel Studi, Chopper Bernet, Jeff LeBeau, John Rubano",Lorna Cook,119
593643,6.8273381496394,The Menu (2022),"Comedy, Thriller, Horror",7.189,4391,/v31MsWhF9WFh7Qooq6xSBbmJxoG.jpg,2022,Le Menu (2022),"psychopath, obsession, mass murder, restaurant, dark comedy, revenge, food, dinner, chef, food critic, remote island, french cuisine, culinary arts, fine dining, haute cuisine, suspenseful","Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein, Rob Yang, Aimee Carrero, John Leguizamo, Arturo Castro, Reed Birney",Mark Mylod,337
9428,6.827136363293048,The Royal Tenenbaums (2001),"Comedy, Drama",7.486,4385,/3z2ZIhxcNmL0MhjtGCHRThn1WOi.jpg,2001,La Famille Tenenbaum (2001),"forgiveness, cigarette, child prodigy, terminal illness, dysfunctional family, family conflict","Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow, Luke Wilson, Owen Wilson, Bill Murray, Danny Glover, Seymour Cassel, Kumar Pallana",Wes Anderson,"337, 138"
824,6.827035293148803,Moulin Rouge! (2001),"Drama, Romance, Music",7.568,4382,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,2001,Moulin Rouge ! (2001),"paris, france, nightclub, fairy, courtesan, duke, musical, poet, terminal illness, love, writer, prostitution, death, illness, tuberculosis, bohemian, dance hall, 19th century, 1900s, belle epoque, dying in arms, jukebox musical, admiring","Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent, Richard Roxburgh, Garry McDonald, Jacek Koman, Matthew Whittet, Kerry Walker, Caroline O'Connor",Baz Luhrmann,337
2493,6.826731372344106,The Princess Bride (1987),"Adventure, Family, Fantasy, Comedy, Romance",7.678,4373,/dvjqlp2sAhUeFjUOfQDgqwpphHj.jpg,1987,Princess Bride (1987),"dream, based on novel or book, narration, wrestling, miracle, sword fight, revenge, boat chase, pirate, wedding, swashbuckler, evil prince, screwball, impersonation, giant man, story within the story, hidden identity, fictitious country, grandfather grandson relationship, battle of wits, hilarious, romantic","Cary Elwes, Robin Wright, Mandy Patinkin, Chris Sarandon, André Roussimoff, Christopher Guest, Wallace Shawn, Peter Falk, Fred Savage, Billy Crystal",Rob Reiner,
1427,6.826392427454325,Perfume: The Story of a Murderer (2006),"Crime, Fantasy, Drama",7.4,4363,/2wrFrUej8ri5EpjgIkjKTAnr686.jpg,2006,Le Parfum : Histoire d'un meurtrier (2006),"daughter, small town, bad smell, prostitute, paris, france, based on novel or book, obsession, orgy, genius, supernatural, lone wolf, nose, lavender, child prodigy, fish market, murder, death, perfume, 18th century","Ben Whishaw, Alan Rickman, Rachel Hurd-Wood, Dustin Hoffman, John Hurt, Karoline Herfurth, David Calder, Simon Chandler, Sian Thomas, Jessica Schwarz",Tom Tykwer,
2907,6.826290485250834,The Addams Family (1991),"Comedy, Fantasy",7.054,4360,/qFf8anju5f2epI0my8RdwwIXFIP.jpg,1991,La Famille Addams (1991),"dancing, dead wish, secret passage, fencing, black humor, uncle, eccentric, mansion, macabre, loan shark, accountant, creepy, disembodied hand, anxious, long lost sibling","Raúl Juliá, Anjelica Huston, Christopher Lloyd, Christina Ricci, Carel Struycken, Dan Hedaya, Jimmy Workman, Elizabeth Wilson, Dana Ivey, Judith Malina",Barry Sonnenfeld,"381, 531, 582, 1853"
941,6.826290485250834,Lethal Weapon (1987),"Adventure, Action, Comedy, Thriller, Crime",7.29,4360,/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg,1987,L'Arme fatale (1987),"showdown, police, self-destruction, mixed martial arts, los angeles, california, police detective, ex soldier, wisecrack humor, buddy cop, lapd, maverick cop, homicide detective, christmas, death of wife, action hero","Mel Gibson, Danny Glover, Gary Busey, Mitchell Ryan, Tom Atkins, Darlene Love, Traci Wolfe, Jackie Swanson, Damon Hines, Ebonie Smith",Richard Donner,
59440,6.826290485250834,Warrior (2011),"Drama, Action",7.845,4360,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,2011,Warrior (2011),"bank, training, beating, mixed martial arts, teacher, muscleman, combat, alcoholic, gym, exercise, pittsburgh, pennsylvania","Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo, Kevin Dunn, Maximiliano Hernández, Bryan Callen, Sam Sheridan, Fernando Chien",Gavin O'Connor,
7299,6.825607799006978,Equilibrium (2002),"Action, Science Fiction, Thriller",7.033,4340,/eW3YrxOh3rd6PnRgMSftYoflvfe.jpg,2002,Equilibrium (2002),"martial arts, resistance, dystopia, fascism, anti hero, totalitarian regime, destroy, phasing, book burning, outlaw, urban setting, government agent","Christian Bale, Taye Diggs, Angus Macfadyen, Matthew Harbour, Sean Bean, Emily Watson, Sean Pertwee, Emily Siewert, Maria Pia Calzone, Dominic Purcell",Kurt Wimmer,
425909,6.825607799006978,Ghostbusters: Afterlife (2021),"Fantasy, Comedy, Adventure",7.4,4340,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,2021,S.O.S. Fantômes : L'Héritage (2021),"small town, afterlife, ghostbuster, nostalgia, sequel, ghost, aftercreditsstinger, duringcreditsstinger, dead grandfather, ancient evil, otherworldly beings, paranormal events, father absence, ghostbusters","Mckenna Grace, Finn Wolfhard, Carrie Coon, Bokeem Woodbine, Paul Rudd, Logan Kim, Celeste O'Connor, Bill Murray, Dan Aykroyd, Ernie Hudson",Jason Reitman,
792,6.825539235137903,Platoon (1986),"Drama, War, Action",7.749,4338,/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,1986,Platoon (1986),"dying and death, vietnam war, ambush, war crimes, village, mine, bunker, infantry, jungle, gang rape, soldier, battle, violent death, false accusations, platoon, combat, casualty of war, marijuana joint, marijuana pipe, semi autobiographical, anti war, wounded soldier, conscripts, military draft, violent man, american soldiers, tour of duty, murder witness, army vs civilians, war crime","Charlie Sheen, Willem Dafoe, Tom Berenger, Kevin Dillon, Forest Whitaker, Mark Moses, Keith David, Richard Edson, Francesco Quinn, John C. McGinley",Oliver Stone,588
338766,6.824121698205809,Hell or High Water (2016),"Western, Crime, Drama",7.299,4297,/ljRRxqy2aXIkIBXLmOVifcOR021.jpg,2016,Comancheria (2016),"brother, texas, bank robber, road trip, gun battle, police officer killed, criminal, held at gunpoint, car fire, cowboy, small western town, neo-western, divorced father, bullet hole","Jeff Bridges, Chris Pine, Ben Foster, Gil Birmingham, Marin Ireland, Kevin Rankin, Dale Dickey, William Sterchi, Kristen Berg, Katy Mixon",David Mackenzie,
524047,6.823982167621284,Greenland (2020),"Action, Thriller, Drama",7.138,4293,/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg,2020,Greenland : Le Dernier Refuge (2020),"husband wife relationship, panic, kidnapping, looting, natural disaster, state of emergency, comet, end of the world, meteorite, disaster, apocalypse, destruction of planet, diabetic, army base, emergency, greenland, atlanta, georgia","Gerard Butler, Morena Baccarin, David Denman, Hope Davis, Roger Dale Floyd, Scott Glenn, Andrew Bachelor, Merrin Dungey, Holt McCallany, Gary Weeks",Ric Roman Waugh,
